bib,fullname,sex,age,category,country_code,club,utmb_index,rank_scratch,rank_sex,rank_cat,race_time,diff_to_first,is_finisher,status,start_time,profile_url,race_time_seconds,total_rest_time,total_rest_time_seconds,n_passings
1490,Wilse GRAVELAND,H,45,45-49M,NL,NA,552,838,713,114,38:10:03,19:53:34,TRUE,f,2026-08-28T17:49:12.090Z,https://utmb.world/runner/495089.wilse.graveland,137403.3,2:28:48,8927.689999999999,27
1632,Alex RYAZANOV,H,48,45-49M,GB,No,534,840,715,115,38:10:26,19:53:57,TRUE,f,2026-08-28T17:52:21.840Z,https://utmb.world/runner/6110134.alex.ryazanov,137425.89,3:48:19,13698.74,27
1927,José Carlos CORREIA,H,44,40-44M,PT,Trail da Ladeia Running Team,503,841,716,172,38:10:30,19:54:01,TRUE,f,2026-08-28T17:50:12.740Z,https://utmb.world/runner/6730498.josecarlos.correia,137430.07,2:31:59,9119.13,27
1384,Alexander JEFFS,H,31,20-34M,US,NA,560,842,717,194,38:10:57,19:54:28,TRUE,f,2026-08-28T17:51:02.770Z,https://utmb.world/runner/5504729.alexander.jeffs,137456.74,3:11:00,11460.47,27
999,Xin ZHANG,H,33,20-34M,CN,luson,613,843,718,195,38:12:12,19:55:43,TRUE,f,2026-08-28T17:50:26.970Z,https://utmb.world/runner/752731.xin.zhang,137531.59,3:13:03,11582.87,27
1666,Samuel TOUTAIN,H,49,45-49M,FR,EAPB,529,844,719,116,38:12:28,19:55:59,TRUE,f,2026-08-28T17:49:41.380Z,https://utmb.world/runner/2086503.samuel.toutain,137547.8,2:43:43,9823.09,27
1509,Joana Maria CLERE,F,38,35-39W,PH,NA,547,845,126,43,38:12:32,19:56:03,TRUE,f,2026-08-28T17:49:40.660Z,https://utmb.world/runner/5728704.joanamaria.clere,137551.83,2:50:56,10255.99,27
1400,Daouda DIARRA,H,40,40-44M,FR,Les Marchands de Sable,557,846,720,173,38:14:09,19:57:40,TRUE,f,2026-08-28T17:50:53.750Z,https://utmb.world/runner/4409216.daouda.diarra,137648.34,3:01:42,10901.55,27
1191,Keisuke ICHIDO,H,42,40-44M,JP,POWERSPORTS,586,847,721,174,38:14:42,19:58:13,TRUE,f,2026-08-28T17:50:57.690Z,https://utmb.world/runner/1124187.keisuke.ichido,137682.29,3:06:40,11200.439999999999,27
2028,Yu ZHANG,H,39,35-39M,CN,NA,514,848,722,159,38:15:04,19:58:35,TRUE,f,2026-08-28T17:50:44.110Z,https://utmb.world/runner/6049734.yu.zhang,137704.8,2:11:00,7859.59,27
931,Louis ROUSSEL,H,25,20-34M,FR,NA,623,849,723,196,38:15:30,19:59:01,TRUE,f,2026-08-28T17:50:40.030Z,https://utmb.world/runner/6599041.louis.roussel,137730.59,6:31:51,23510.519999999997,27
755,Kazuaki KAWAUCHI,H,32,20-34M,JP,PEYOUNG REN,663,850,724,197,38:16:01,19:59:32,TRUE,f,2026-08-28T17:52:58.990Z,https://utmb.world/runner/4025274.kazuaki.kawauchi,137760.58,3:21:17,12076.890000000001,27
1671,Mats DUIJN,H,31,20-34M,NL,Clearly Run Club,529,851,725,198,38:16:57,20:00:28,TRUE,f,2026-08-28T17:51:01.380Z,https://utmb.world/runner/5496687.mats.duijn,137817.1,1:34:22,5662.24,27
378,Marie PINNELL,F,31,20-34W,US,Trailway / Core Nutrition,603,852,127,38,38:17:17,20:00:48,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/3986752.marie.pinnell,137837.12,3:25:49,12349.42,27
1548,Ricardo Sebastian HEREDIA,H,49,45-49M,AR,TEAM D-SPORT,544,853,726,117,38:17:40,20:01:11,TRUE,f,2026-08-28T17:50:37.650Z,https://utmb.world/runner/5247424.ricardosebastian.heredia,137859.89,2:32:33,9152.92,27
1022,Michele AIELLO,H,31,20-34M,IT,NA,623,854,727,199,38:18:31,20:02:02,TRUE,f,2026-08-28T17:52:33.360Z,https://utmb.world/runner/4635638.michele.aiello,137910.71,4:54:42,17682.2,27
1643,Giorgio TRUCCONE,H,57,55-59M,IT,NA,533,855,728,19,38:18:50,20:02:21,TRUE,f,2026-08-28T17:50:01.510Z,https://utmb.world/runner/3360299.giorgio.truccone,137930.33,3:50:41,13840.88,27
1320,Sébastien VARDELLE,H,51,50-54M,FR,Verneuil Oxygène,567,856,729,55,38:19:12,20:02:43,TRUE,f,2026-08-28T17:50:36.940Z,https://utmb.world/runner/1058949.sebastien.vardelle,137951.14,2:00:49,7249.08,27
1810,Morihiro MIZUTANI,H,40,40-44M,JP,NA,515,857,730,175,38:19:55,20:03:26,TRUE,f,2026-08-28T17:50:41.640Z,https://utmb.world/runner/5790062.morihiro.mizutani,137995.15,1:47:15,6434.52,27
1358,Marcel ILIE,H,41,40-44M,RO,Titanii,562,858,731,176,38:21:34,20:05:05,TRUE,f,2026-08-28T17:51:07.740Z,https://utmb.world/runner/1178403.marcel.ilie,138094.08,2:24:59,8699.15,27
1389,Sarah MANGLER,F,44,40-44W,DE,LG Ultralauf,559,859,128,21,38:21:59,20:05:30,TRUE,f,2026-08-28T17:50:13.230Z,https://utmb.world/runner/2250103.sarah.mangler,138118.89,2:26:26,8785.83,27
861,Atsushi SANO,H,52,50-54M,JP,SC Tanzawa-Hadano,636,860,732,56,38:22:13,20:05:44,TRUE,f,2026-08-28T17:51:20.570Z,https://utmb.world/runner/3326249.atsushi.sano,138133.18,2:24:41,8681.2,27
951,Jérôme NAIF,H,43,40-44M,BE,NA,620,861,733,177,38:22:27,20:05:58,TRUE,f,2026-08-28T17:52:41.270Z,https://utmb.world/runner/1226201.jerome.naif,138147.34,3:17:21,11841,27
1403,Pierre VENTURINI,H,30,20-34M,FR,Liebherr Duathlon,558,862,734,200,38:22:28,20:05:59,TRUE,f,2026-08-28T17:49:56.820Z,https://utmb.world/runner/5367610.pierre.venturini,138147.38,3:33:39,12819.390000000001,27
1577,Pierre DE LA TULLAYE,H,48,45-49M,FR,DASSAULT SPORTS,540,863,735,118,38:22:33,20:06:04,TRUE,f,2026-08-28T17:49:44.440Z,https://utmb.world/runner/1917685.pierre.delatullaye,138153.48,2:25:12,8711.77,27
1051,Blake ARNOLD,H,28,20-34M,AU,NA,606,864,736,201,38:23:08,20:06:39,TRUE,f,2026-08-28T17:50:55.950Z,https://utmb.world/runner/4804508.blake.arnold,138187.7,2:59:32,10772.41,27
1093,Karolina SOPA,F,48,45-49W,PL,NA,598,865,129,14,38:23:16,20:06:47,TRUE,f,2026-08-28T17:49:22.140Z,https://utmb.world/runner/5616937.karolina.sopa,138196.06,2:51:29,10289.41,27
1258,Arnaud TERRIER,H,50,50-54M,FR,EMSAM,577,866,737,57,38:23:55,20:07:26,TRUE,f,2026-08-28T17:52:17.380Z,https://utmb.world/runner/1724289.arnaud.terrier,138235.44,3:27:55,12474.53,27
676,Jeff MCKENNA,H,42,40-44M,GB,5am Running Club,686,867,738,178,38:24:15,20:07:46,TRUE,f,2026-08-28T17:49:25.720Z,https://utmb.world/runner/6509525.jeff.mckenna,138254.31,3:31:18,12677.98,27
2058,Guillaume SIMON,H,34,20-34M,FR,NA,492,868,739,202,38:24:22,20:07:53,TRUE,f,2026-08-28T17:51:45.160Z,https://utmb.world/runner/7349118.guillaume.simon,138262.4,3:43:01,13380.55,27
1771,Paolo PROMPICAI,H,59,55-59M,IT,Baudenasca,518,869,740,20,38:24:53,20:08:24,TRUE,f,2026-08-28T17:49:23.620Z,https://utmb.world/runner/600147.paolo.prompicai,138293.36,0:57:46,3465.7099999999996,27
1920,Francois BOUJU,H,48,45-49M,FR,NA,504,870,741,119,38:25:20,20:08:51,TRUE,f,2026-08-28T17:50:48.100Z,https://utmb.world/runner/1837547.francois.bouju,138320.85,3:41:35,13295.2,27
1798,Ella PEYRARD,F,32,20-34W,FR,NA,513,871,130,39,38:25:31,20:09:02,TRUE,f,2026-08-28T17:50:15.520Z,https://utmb.world/runner/3407297.ella.peyrard,138331.04,3:03:01,10980.989999999998,27
2196,Alicia BARROS,F,43,40-44W,UY,NA,474,872,131,22,38:25:47,20:09:18,TRUE,f,2026-08-28T17:49:05.530Z,https://utmb.world/runner/2514183.alicia.barros,138346.96,2:53:16,10396.43,27
1364,Jorge BORAD,H,44,40-44M,UY,DIEZ CLUB,562,873,742,179,38:25:48,20:09:19,TRUE,f,2026-08-28T17:49:05.790Z,https://utmb.world/runner/1216417.jorge.borad,138347.43,2:02:22,7342.45,27
2093,Jose LUGARDO ESPEJEL,H,39,35-39M,MX,N/A,487,874,743,160,38:25:56,20:09:27,TRUE,f,2026-08-28T17:49:58.650Z,https://utmb.world/runner/7028387.jose.lugardoespejel,138355.57,2:54:39,10479.140000000001,27
1535,Alexander O'ROURKE,H,41,40-44M,CO,NA,544,875,744,180,38:25:59,20:09:30,TRUE,f,2026-08-28T17:49:53.600Z,https://utmb.world/runner/4520840.alexander.orourke,138359.24,3:05:26,11126.3,27
1371,Thomas PASSAGUET,H,50,50-54M,FR,LA FOULEE VOURLOISE,561,876,745,58,38:27:01,20:10:32,TRUE,f,2026-08-28T17:51:13.260Z,https://utmb.world/runner/4832120.thomas.passaguet,138421.7,3:54:07,14046.86,27
885,Yevhenii BESPOIASKO,H,28,20-34M,UA,NA,630,877,746,203,38:28:32,20:12:03,TRUE,f,2026-08-28T17:52:03.180Z,https://utmb.world/runner/4338962.yevhenii.bespoiasko,138511.98,5:41:39,20499.11,27
1707,Kin Kan LEE,H,48,45-49M,HK,NA,524,878,747,120,38:29:03,20:12:34,TRUE,f,2026-08-28T17:51:55.450Z,https://utmb.world/runner/227680.kinkan.lee,138543.19,3:10:55,11455.170000000002,27
1355,Antoine FOURCADE,H,40,40-44M,FR,NA,562,879,748,181,38:29:15,20:12:46,TRUE,f,2026-08-28T17:49:46.720Z,https://utmb.world/runner/715166.antoine.fourcade,138554.57,3:39:42,13181.809999999998,27
1337,Olivier VINCENT,H,45,45-49M,FR,PELAWINF,565,880,749,121,38:29:58,20:13:29,TRUE,f,2026-08-28T17:49:17.510Z,https://utmb.world/runner/148387.olivier.vincent,138597.84,3:56:24,14184.49,27
1207,Arthur DEPIENNE,H,36,35-39M,FR,LILLE TRAIL CLUB,584,881,750,161,38:31:02,20:14:33,TRUE,f,2026-08-28T17:50:20.280Z,https://utmb.world/runner/5491361.arthur.depienne,138662.02,4:43:09,16989.34,27
1792,Arnaud CARCASSONNE,H,53,50-54M,FR,NA,516,882,751,59,38:31:44,20:15:15,TRUE,f,2026-08-28T17:49:31.440Z,https://utmb.world/runner/2384925.arnaud.carcassonne,138704.04,3:22:18,12138.199999999997,27
1555,Jérôme MILCENDEAU,H,49,45-49M,FR,TRAILXBEER,540,883,752,122,38:32:23,20:15:54,TRUE,f,2026-08-28T17:52:03.860Z,https://utmb.world/runner/481128.jerome.milcendeau,138743.08,4:54:56,17695.640000000003,27
2112,Bert COERVER,H,37,35-39M,NL,XMEN,480,884,753,162,38:32:28,20:15:59,TRUE,f,2026-08-28T17:52:31.680Z,https://utmb.world/runner/4469457.bert.coerver,138747.59,3:50:37,13836.51,27
2237,Sam JONES,H,42,40-44M,GB,NA,469,885,754,182,38:33:58,20:17:29,TRUE,f,2026-08-28T17:51:05.070Z,https://utmb.world/runner/5492441.sam.jones,138838.31,4:13:19,15198.579999999998,27
1000,Roan VALLAT,H,42,40-44M,CH,NA,613,886,755,183,38:34:18,20:17:49,TRUE,f,2026-08-28T17:50:23.870Z,https://utmb.world/runner/499772.roan.vallat,138857.79,4:40:34,16833.59,27
1703,Alexandre DERRIEN,H,40,40-44M,FR,NA,525,887,756,184,38:34:36,20:18:07,TRUE,f,2026-08-28T17:50:07.090Z,https://utmb.world/runner/185528.alexandre.derrien,138875.95,3:08:59,11339.15,27
1043,Michel CHEFGROS,H,46,45-49M,FR,A l'arrache,608,888,757,123,38:35:23,20:18:54,TRUE,f,2026-08-28T17:49:11.110Z,https://utmb.world/runner/3436175.michel.chefgros,138923.07,3:06:49,11209.18,27
1201,Daniele DEL PRETE,H,44,40-44M,IT,no,585,889,758,185,38:35:37,20:19:08,TRUE,f,2026-08-28T17:50:55.880Z,https://utmb.world/runner/4035598.daniele.delprete,138936.37,2:40:56,9656.04,27
1436,Philippe HAUSSAIRE,H,32,20-34M,FR,NA,554,890,759,204,38:35:42,20:19:13,TRUE,f,2026-08-28T17:51:05.560Z,https://utmb.world/runner/4163205.philippe.haussaire,138941.87,3:10:35,11434.55,27
1264,Guillaume COSTES,H,35,35-39M,FR,Team IFTL / XRUN,576,891,760,163,38:36:04,20:19:35,TRUE,f,2026-08-28T17:50:02.900Z,https://utmb.world/runner/1016939.guillaume.costes,138963.49,2:50:03,10202.68,27
1411,Lucas DE GRACIA,H,37,35-39M,FR,NA,557,892,761,164,38:36:21,20:19:52,TRUE,f,2026-08-28T17:51:09.760Z,https://utmb.world/runner/6168045.lucas.degracia,138981.13,4:06:02,14761.59,27
1004,Benjamin PERRIN,H,41,40-44M,FR,NA,612,893,762,186,38:36:24,20:19:55,TRUE,f,2026-08-28T17:50:01.310Z,https://utmb.world/runner/1720653.benjamin.perrin,138984.17,3:58:31,14310.84,27
1112,Alessandro MICHELINI,H,36,35-39M,IT,Asd Maiella Trail,596,894,763,165,38:37:04,20:20:35,TRUE,f,2026-08-28T17:49:34.000Z,https://utmb.world/runner/5035956.alessandro.michelini,139024.95,3:48:23,13702.850000000002,27
925,Jaru LIMSILA,H,43,40-44M,TH,NA,622,895,764,187,38:37:33,20:21:04,TRUE,f,2026-08-28T17:50:16.690Z,https://utmb.world/runner/2449975.jaru.limsila,139053.05,2:47:39,10059.41,27
1278,Jarosław WINIARSKI,H,51,50-54M,PL,Biegające Krejzole / Kamil Leśniak Team,575,896,765,60,38:38:14,20:21:45,TRUE,f,2026-08-28T17:52:08.310Z,https://utmb.world/runner/4263578.jaroslaw.winiarski,139094.27,2:21:34,8494.42,27
911,Hugo FOURNIER,H,23,20-34M,FR,NA,626,897,766,205,38:38:40,20:22:11,TRUE,f,2026-08-28T17:49:42.580Z,https://utmb.world/runner/6378277.hugo.fournier,139119.97,3:04:21,11061.300000000001,27
1943,Marisa MAURI,F,43,40-44W,FR,Salève Trail,502,898,132,23,38:38:49,20:22:20,TRUE,f,2026-08-28T17:49:41.600Z,https://utmb.world/runner/652980.marisa.mauri,139128.92,4:25:13,15912.92,27
1679,Andrew LEACH,H,34,20-34M,US,NA,528,899,767,206,38:39:14,20:22:45,TRUE,f,2026-08-28T17:50:40.090Z,https://utmb.world/runner/3344739.andrew.leach,139153.98,3:28:05,12485.08,27
712,Lucas CHABANOL,H,26,20-34M,FR,So Trail Lyon,676,900,768,207,38:39:30,20:23:01,TRUE,f,2026-08-28T17:49:49.230Z,https://utmb.world/runner/4257321.lucas.chabanol,139170.55,6:51:37,24697.28,27
1596,Zhipeng LIU,H,39,35-39M,CN,One Percent Crew,539,901,769,166,38:39:33,20:23:04,TRUE,f,2026-08-28T17:51:06.950Z,https://utmb.world/runner/1124337.zhipeng.liu,139172.3,2:17:58,8278.04,27
1286,Oskars PUNANS,H,35,35-39M,LV,NA,570,902,770,167,38:39:39,20:23:10,TRUE,f,2026-08-28T17:51:51.280Z,https://utmb.world/runner/4732260.oskars.punans,139179.67,3:15:48,11748.209999999997,27
763,Matthew COAKES,H,50,50-54M,GB,NA,661,903,771,61,38:41:06,20:24:37,TRUE,f,2026-08-28T17:49:53.610Z,https://utmb.world/runner/1057885.matthew.coakes,139265.94,2:10:39,7838.969999999999,27
1801,Daniel BROSTELLA,H,54,50-54M,PA,NA,515,904,772,62,38:42:27,20:25:58,TRUE,f,2026-08-28T17:51:43.900Z,https://utmb.world/runner/414892.daniel.brostella,139347.06,1:35:54,5753.93,27
1879,Nicolas RENOUS,H,38,35-39M,FR,NA,508,905,773,168,38:42:41,20:26:12,TRUE,f,2026-08-28T17:51:33.920Z,https://utmb.world/runner/5537748.nicolas.renous,139360.42,2:31:07,9066.949999999999,27
2256,Veronika SEEBERGER,F,38,35-39W,DE,NA,468,906,133,44,38:43:00,20:26:31,TRUE,f,2026-08-28T17:50:00.580Z,https://utmb.world/runner/5631276.veronika.seeberger,139379.91,2:28:22,8902.02,27
1120,Nikola BABIC,H,30,20-34M,FR,SCUF,595,907,774,208,38:43:25,20:26:56,TRUE,f,2026-08-28T17:51:45.290Z,https://utmb.world/runner/4163227.nikola.babic,139404.82,3:42:27,13347.27,27
1336,Sławomir BUK,H,45,45-49M,PL,BG TEAM | UTA | LNLR,565,908,775,124,38:43:27,20:26:58,TRUE,f,2026-08-28T17:52:10.900Z,https://utmb.world/runner/1583071.slawomir.buk,139406.49,2:20:48,8447.96,27
1612,Sylvain JOUANNAUD,H,49,45-49M,FR,NA,537,909,776,125,38:43:28,20:26:59,TRUE,f,2026-08-28T17:52:15.050Z,https://utmb.world/runner/336328.sylvain.jouannaud,139408.61,3:34:34,12874.3,27
1702,Théo PETON-LANGLOIS,H,30,20-34M,FR,NA,526,910,777,209,38:44:05,20:27:36,TRUE,f,2026-08-28T17:49:22.610Z,https://utmb.world/runner/4482935.theo.petonlanglois,139445.14,3:15:13,11713.21,27
364,Li WANG,F,53,50-54W,CN,NA,610,911,134,10,38:44:11,20:27:42,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/3744407.li.wang,139451.12,1:57:22,7041.9400000000005,27
1311,David DECAESTEKER,H,49,45-49M,FR,NA,569,912,778,126,38:45:13,20:28:44,TRUE,f,2026-08-28T17:49:37.460Z,https://utmb.world/runner/1889061.david.decaesteker,139513.35,4:00:47,14446.52,27
1640,Manuel SANCHO,H,50,50-54M,CH,What's Life Project / Trail Blonay Saint-Légier,533,913,779,63,38:45:25,20:28:56,TRUE,f,2026-08-28T17:50:44.400Z,https://utmb.world/runner/4229311.manuel.sancho,139525.11,4:45:18,17118.300000000003,27
1166,Sam VAN GERVEN,H,40,40-44M,NL,NA,589,914,780,188,38:46:00,20:29:31,TRUE,f,2026-08-28T17:49:45.640Z,https://utmb.world/runner/6487821.sam.vangerven,139559.47,5:38:14,20294.22,27
1716,Laurent LATERRA,H,42,40-44M,FR,NA,524,915,781,189,38:46:03,20:29:34,TRUE,f,2026-08-28T17:49:19.870Z,https://utmb.world/runner/203163.laurent.laterra,139563.03,2:22:47,8567.25,27
1425,Ralf ELSAESSER,H,51,50-54M,DE,NA,555,916,782,64,38:46:08,20:29:39,TRUE,f,2026-08-28T17:51:56.910Z,https://utmb.world/runner/370627.ralf.elsaesser,139567.77,2:45:59,9958.94,27
1905,Ján ŠEVČÍK,H,43,40-44M,SK,NA,505,917,783,190,38:47:09,20:30:40,TRUE,f,2026-08-28T17:51:46.270Z,https://utmb.world/runner/6088696.jan.sevcik,139629.04,3:01:46,10906.380000000001,27
1647,Jordi PANTIN,H,43,40-44M,ES,NA,532,918,784,191,38:47:18,20:30:49,TRUE,f,2026-08-28T17:51:21.890Z,https://utmb.world/runner/3634117.jordi.pantin,139637.28,3:07:21,11241.020000000002,27
1495,Adrien ROTHÉ,H,40,40-44M,FR,TOR,548,919,785,192,38:47:23,20:30:54,TRUE,f,2026-08-28T17:51:00.050Z,https://utmb.world/runner/4014753.adrien.rothe,139642.97,5:53:04,21184.370000000003,27
2319,Cédric MEGRI,H,43,40-44M,FR,Débilos,457,920,786,193,38:47:24,20:30:55,TRUE,f,2026-08-28T17:51:00.250Z,https://utmb.world/runner/832441.cedric.megri,139644.47,5:54:37,21277.48,27
1846,Alejandra CANO SUAREZ,F,41,40-44W,MX,Guerreros Trail,511,921,135,24,38:47:34,20:31:05,TRUE,f,2026-08-28T17:49:03.630Z,https://utmb.world/runner/6405583.alejandra.canosuarez,139653.42,3:08:48,11327.56,27
1631,Tom VAN ASSCHE,H,44,40-44M,BE,NA,534,922,787,194,38:47:54,20:31:25,TRUE,f,2026-08-28T17:49:49.910Z,https://utmb.world/runner/4218646.tom.vanassche,139673.76,2:44:33,9873.26,27
1173,Henry Stephen GROSS,H,46,45-49M,US,Run PA,588,923,788,127,38:48:53,20:32:24,TRUE,f,2026-08-28T17:50:06.050Z,https://utmb.world/runner/2511169.henrystephen.gross,139733.12,3:34:44,12883.960000000001,27
1923,Christopher SIMONS,H,41,40-44M,BE,JD Construction SA,503,924,789,195,38:48:59,20:32:30,TRUE,f,2026-08-28T17:52:58.240Z,https://utmb.world/runner/4852209.christopher.simons,139739.54,1:50:51,6651.02,27
1445,Luca MARCON,H,54,50-54M,IT,SCUOLA DI MARATONA,554,925,790,65,38:49:27,20:32:58,TRUE,f,2026-08-28T17:52:43.470Z,https://utmb.world/runner/4152084.luca.marcon,139767.35,3:25:22,12322.349999999999,27
2692,Richard KEANE,H,33,20-34M,IE,NA,NA,926,791,210,38:50:19,20:33:50,TRUE,f,2026-08-28T17:51:56.910Z,https://utmb.world/runner/4929503.richard.keane,139818.7,3:08:54,11333.87,27
1446,Maxime CUSSAC,H,39,35-39M,FR,S/L ATHLE 632,554,927,792,169,38:52:10,20:35:41,TRUE,f,2026-08-28T17:50:39.300Z,https://utmb.world/runner/1972533.maxime.cussac,139930.59,3:49:05,13745.449999999999,27
1695,Arnaud MOULIN,H,38,35-39M,BE,Fleurus athlétisme,629,928,793,170,38:52:33,20:36:04,TRUE,f,2026-08-28T17:52:12.970Z,https://utmb.world/runner/4376436.arnaud.moulin,139952.57,4:13:19,15198.779999999999,27
1774,Scott KUNZ,H,44,40-44M,US,NA,518,929,794,196,38:53:11,20:36:42,TRUE,f,2026-08-28T17:51:58.400Z,https://utmb.world/runner/28983.scott.kunz,139991.29,2:33:11,9190.720000000001,27
1028,Aidan D'ARCY,H,34,20-34M,AU,NA,608,930,795,211,38:53:24,20:36:55,TRUE,f,2026-08-28T17:49:39.680Z,https://utmb.world/runner/4968932.aidan.darcy,140003.5,2:25:46,8746.199999999999,27
1376,Selahatti̇n ILDIRAR,H,48,45-49M,TR,-,561,931,796,128,38:53:38,20:37:09,TRUE,f,2026-08-28T17:50:01.060Z,https://utmb.world/runner/1998901.selahattin.ildirar,140018.83,2:55:53,10552.58,27
1865,Agnieszka MARCINISZYN,F,45,45-49W,PL,Trail running factory,509,932,136,15,38:53:43,20:37:14,TRUE,f,2026-08-28T17:51:41.820Z,https://utmb.world/runner/593611.agnieszka.marciniszyn,140022.84,1:32:45,5564.68,27
1681,Marcel TOOROP,H,36,35-39M,NL,NA,527,933,797,171,38:54:51,20:38:22,TRUE,f,2026-08-28T17:49:22.230Z,https://utmb.world/runner/4460978.marcel.toorop,140091.48,4:17:11,15430.94,27
926,Fabien ZUNINO,H,48,45-49M,FR,Les Joggeurs Aubagnais,624,934,798,129,38:57:17,20:40:48,TRUE,f,2026-08-28T17:52:31.680Z,https://utmb.world/runner/667570.fabien.zunino,140237.02,2:32:50,9170.210000000001,27
1499,Rafael CAMPOS,H,50,50-54M,BR,Paraty UTMB,548,935,799,66,38:57:23,20:40:54,TRUE,f,2026-08-28T17:52:45.300Z,https://utmb.world/runner/655024.rafael.campos,140243.2,2:33:44,9224.3,27
1456,Danielle FAZIO,F,46,45-49W,US,NA,552,936,137,16,38:57:37,20:41:08,TRUE,f,2026-08-28T17:50:24.100Z,https://utmb.world/runner/5751468.danielle.fazio,140257.47,3:51:38,13898.38,27
2070,Chongwei ZHANG,H,40,40-44M,CN,Outopia,490,937,800,197,38:57:38,20:41:09,TRUE,f,2026-08-28T17:51:37.790Z,https://utmb.world/runner/1369057.chongwei.zhang,140257.37,3:16:13,11772.54,27
1322,Miguel SAINCIR,H,33,20-34M,FR,NA,567,938,801,212,38:57:41,20:41:12,TRUE,f,2026-08-28T17:50:43.640Z,https://utmb.world/runner/5186697.miguel.saincir,140260.86,3:53:45,14024.699999999999,27
1551,Bruno VERBEKE,H,45,45-49M,BE,NA,542,939,802,130,38:57:56,20:41:27,TRUE,f,2026-08-28T17:49:51.380Z,https://utmb.world/runner/6910427.bruno.verbeke,140276.43,3:03:08,10987.64,27
1496,Francois LAROCHETTE DE ROECK,H,54,50-54M,FR,ASPTT ANNECY,547,940,803,67,38:58:31,20:42:02,TRUE,f,2026-08-28T17:48:58.620Z,https://utmb.world/runner/645021.francois.larochettederoeck,140311.1,3:48:42,13721.939999999999,27
1502,Honglong GUO,H,39,35-39M,CN,520,548,941,804,172,38:59:16,20:42:47,TRUE,f,2026-08-28T17:51:45.310Z,https://utmb.world/runner/1537413.honglong.guo,140355.83,6:01:14,21674.25,27
1420,Jean Rémy PAYA,H,42,40-44M,FR,OM ATHLETISME,556,942,805,198,38:59:32,20:43:03,TRUE,f,2026-08-28T17:49:49.020Z,https://utmb.world/runner/2674017.jeanremy.paya,140372.89,3:39:44,13183.559999999998,27
1790,Huihui YUAN,F,44,40-44W,CN,NA,539,943,138,25,39:00:20,20:43:51,TRUE,f,2026-08-28T17:50:17.760Z,https://utmb.world/runner/1819715.huihui.yuan,140419.96,2:54:02,10442.26,27
1986,Miki SAWADA,F,39,35-39W,JP,NA,499,944,139,45,39:00:24,20:43:55,TRUE,f,2026-08-28T17:50:35.710Z,https://utmb.world/runner/4516514.miki.sawada,140424.22,2:41:19,9679.38,27
782,Lucas MARTINS DA SILVA,H,45,45-49M,BR,JVM Trail Run,655,945,806,131,39:00:28,20:43:59,TRUE,f,2026-08-28T17:49:41.370Z,https://utmb.world/runner/4731444.lucas.martinsdasilva,140427.85,3:33:27,12806.55,27
1539,Meghan CANFIELD,F,65,65-69W,US,NA,543,946,140,1,39:01:47,20:45:18,TRUE,f,2026-08-28T17:52:47.090Z,https://utmb.world/runner/2723.meghan.canfield,140507.09,2:12:37,7956.84,27
1825,Spyridon LEIVADIOTIS,H,46,45-49M,GR,Kasimis Training,513,947,807,132,39:02:59,20:46:30,TRUE,f,2026-08-28T17:49:42.080Z,https://utmb.world/runner/1979791.spyridon.leivadiotis,140579,1:59:23,7163.049999999999,27
1721,Freddy COINE,H,38,35-39M,FR,Triathlon club des weppes,524,948,808,173,39:03:45,20:47:16,TRUE,f,2026-08-28T17:52:08.320Z,https://utmb.world/runner/5938910.freddy.coine,140624.99,5:43:09,20589.25,27
2055,Zoran FETAH,H,41,40-44M,SI,NA,492,949,809,199,39:04:14,20:47:45,TRUE,f,2026-08-28T17:51:46.500Z,https://utmb.world/runner/5825395.zoran.fetah,140654.29,3:27:03,12423.03,27
958,Duško BANJAC,H,37,35-39M,SI,Gecko,619,950,810,174,39:04:47,20:48:18,TRUE,f,2026-08-28T17:50:51.910Z,https://utmb.world/runner/4678724.dusko.banjac,140686.2,1:59:37,7177.360000000001,27
2110,Leonardo RIBEIRO DE AZEVEDO,H,49,45-49M,BR,Upfitrail,536,951,811,133,39:05:14,20:48:45,TRUE,f,2026-08-28T17:51:52.400Z,https://utmb.world/runner/4891804.leonardo.ribeirodeazevedo,140713.76,2:14:17,8057.33,27
1660,Samuel GRELIER,H,34,20-34M,FR,AR REDERIENS,531,952,812,213,39:05:21,20:48:52,TRUE,f,2026-08-28T17:50:08.710Z,https://utmb.world/runner/4210143.samuel.grelier,140721.2,4:17:36,15456.310000000001,27
1077,Marco REPPUCCI,H,35,35-39M,IT,Si-Sport S.Stefano Borgomanero,608,953,813,175,39:06:06,20:49:37,TRUE,f,2026-08-28T17:51:19.030Z,https://utmb.world/runner/5311354.marco.reppucci,140766.21,4:22:26,15745.550000000001,27
1590,Patrick BEAUDRON,H,58,55-59M,FR,DSA PONTARLIER,559,954,814,21,39:06:32,20:50:03,TRUE,f,2026-08-28T17:49:45.830Z,https://utmb.world/runner/629378.patrick.beaudron,140792.11,4:36:15,16575.04,27
1302,Katarina PERSSON,F,54,50-54W,SE,NA,570,955,141,11,39:06:45,20:50:16,TRUE,f,2026-08-28T17:50:01.530Z,https://utmb.world/runner/1843319.katarina.persson,140804.6,1:15:21,4520.76,27
